feature_id	meta_logFC	meta_se	meta_z	meta_p	tau2	I2	k	fdr	n	pos	neg	sign_concordance
7892887							1		1	1	0	1
7892888							1		1	0	1	1
7892889							1		1	1	0	1
7892890							1		1	1	0	1
7892891							1		1	1	0	1
7892892							1		1	0	1	1
7892893							1		1	1	0	1
7892894							1		1	1	0	1
7892895							1		1	1	0	1
7892896							1		1	1	0	1
7892897							1		1	1	0	1
7892898							1		1	0	1	1
7892899							1		1	1	0	1
7892900							1		1	0	1	1
7892901							1		1	0	1	1
7892902							1		1	0	1	1
7892903							1		1	0	1	1
7892904							1		1	1	0	1
7892905							1		1	0	1	1
7892906							1		1	1	0	1
7892907							1		1	0	1	1
7892908							1		1	1	0	1
7892909							1		1	1	0	1
7892910							1		1	1	0	1
7892911							1		1	0	1	1
7892912							1		1	1	0	1
7892913							1		1	1	0	1
7892914							1		1	0	1	1
7892915							1		1	1	0	1
7892916							1		1	0	1	1
7892917							1		1	0	1	1
7892918							1		1	1	0	1
7892919							1		1	0	1	1
7892920							1		1	1	0	1
7892921							1		1	0	1	1
7892922							1		1	1	0	1
7892923							1		1	0	1	1
7892924							1		1	1	0	1
7892925							1		1	0	1	1
7892926							1		1	1	0	1
7892927							1		1	0	1	1
7892928							1		1	1	0	1
7892929							1		1	1	0	1
7892930							1		1	1	0	1
7892931							1		1	0	1	1
7892932							1		1	1	0	1
7892933							1		1	1	0	1
7892934							1		1	1	0	1
7892935							1		1	0	1	1
7892936							1		1	0	1	1
7892937							1		1	1	0	1
7892938							1		1	1	0	1
7892939							1		1	0	1	1
7892940							1		1	1	0	1
7892941							1		1	0	1	1
7892942							1		1	0	1	1
7892943							1		1	0	1	1
7892944							1		1	1	0	1
7892945							1		1	0	1	1
7892946							1		1	0	1	1
7892947							1		1	1	0	1
7892948							1		1	1	0	1
7892949							1		1	1	0	1
7892950							1		1	1	0	1
7892951							1		1	0	1	1
7892952							1		1	0	1	1
7892953							1		1	0	1	1
7892954							1		1	1	0	1
7892955							1		1	1	0	1
7892956							1		1	1	0	1
7892957							1		1	1	0	1
7892958							1		1	0	1	1
7892959							1		1	0	1	1
7892960							1		1	0	1	1
7892961							1		1	1	0	1
7892962							1		1	1	0	1
7892963							1		1	1	0	1
7892964							1		1	0	1	1
7892965							1		1	1	0	1
7892966							1		1	1	0	1
7892967							1		1	0	1	1
7892968							1		1	0	1	1
7892969							1		1	1	0	1
7892970							1		1	0	1	1
7892971							1		1	0	1	1
7892972							1		1	0	1	1
7892973							1		1	1	0	1
7892974							1		1	1	0	1
7892975							1		1	1	0	1
7892976							1		1	0	1	1
7892977							1		1	1	0	1
7892978							1		1	1	0	1
7892979							1		1	1	0	1
7892980							1		1	1	0	1
7892981							1		1	1	0	1
7892982							1		1	0	1	1
7892983							1		1	0	1	1
7892984							1		1	1	0	1
7892985							1		1	1	0	1
7892986							1		1	1	0	1
7892987							1		1	0	1	1
7892988							1		1	0	1	1
7892989							1		1	1	0	1
7892990							1		1	0	1	1
7892991							1		1	1	0	1
7892992							1		1	1	0	1
7892993							1		1	1	0	1
7892994							1		1	1	0	1
7892995							1		1	0	1	1
7892996							1		1	1	0	1
7892997							1		1	1	0	1
7892998							1		1	1	0	1
7892999							1		1	1	0	1
7893000							1		1	1	0	1
7893001							1		1	0	1	1
7893002							1		1	0	1	1
7893003							1		1	1	0	1
7893004							1		1	1	0	1
7893005							1		1	0	1	1
7893006							1		1	0	1	1
7893007							1		1	1	0	1
7893008							1		1	1	0	1
7893009							1		1	1	0	1
7893010							1		1	0	1	1
7893011							1		1	0	1	1
7893012							1		1	0	1	1
7893013							1		1	1	0	1
7893014							1		1	1	0	1
7893015							1		1	0	1	1
7893016							1		1	0	1	1
7893017							1		1	1	0	1
7893018							1		1	1	0	1
7893019							1		1	1	0	1
7893021							1		1	1	0	1
7893022							1		1	1	0	1
7893023							1		1	0	1	1
7893024							1		1	1	0	1
7893025							1		1	0	1	1
7893026							1		1	0	1	1
7893027							1		1	0	1	1
7893028							1		1	1	0	1
7893029							1		1	0	1	1
7893030							1		1	0	1	1
7893031							1		1	1	0	1
7893032							1		1	0	1	1
7893033							1		1	1	0	1
7893034							1		1	1	0	1
7893035							1		1	1	0	1
7893036							1		1	1	0	1
7893037							1		1	0	1	1
7893038							1		1	0	1	1
7893039							1		1	1	0	1
7893040							1		1	1	0	1
7893041							1		1	0	1	1
7893042							1		1	1	0	1
7893043							1		1	1	0	1
7893044							1		1	0	1	1
7893045							1		1	1	0	1
7893046							1		1	1	0	1
7893047							1		1	1	0	1
7893048							1		1	1	0	1
7893049							1		1	1	0	1
7893050							1		1	0	1	1
7893051							1		1	0	1	1
7893052							1		1	1	0	1
7893053							1		1	0	1	1
7893055							1		1	1	0	1
7893056							1		1	0	1	1
7893057							1		1	1	0	1
7893058							1		1	1	0	1
7893059							1		1	0	1	1
7893060							1		1	0	1	1
7893061							1		1	1	0	1
7893062							1		1	1	0	1
7893063							1		1	0	1	1
7893064							1		1	1	0	1
7893065							1		1	1	0	1
7893066							1		1	1	0	1
7893067							1		1	0	1	1
7893068							1		1	1	0	1
7893069							1		1	1	0	1
7893070							1		1	0	1	1
7893071							1		1	1	0	1
7893072							1		1	1	0	1
7893073							1		1	1	0	1
7893074							1		1	1	0	1
7893075							1		1	0	1	1
7893076							1		1	1	0	1
7893077							1		1	1	0	1
7893078							1		1	0	1	1
7893079							1		1	1	0	1
7893080							1		1	0	1	1
7893081							1		1	1	0	1
7893082							1		1	1	0	1
7893083							1		1	1	0	1
7893084							1		1	1	0	1
7893085							1		1	1	0	1
7893086							1		1	0	1	1
7893087							1		1	0	1	1
7893088							1		1	0	1	1
7893089							1		1	0	1	1
7893090							1		1	0	1	1
7893091							1		1	0	1	1
7893092							1		1	1	0	1
7893093							1		1	1	0	1
7893094							1		1	0	1	1
7893095							1		1	1	0	1
7893096							1		1	1	0	1
7893097							1		1	1	0	1
7893098							1		1	0	1	1
7893099							1		1	0	1	1
7893100							1		1	1	0	1
7893101							1		1	1	0	1
7893102							1		1	1	0	1
7893103							1		1	1	0	1
7893104							1		1	1	0	1
7893105							1		1	1	0	1
7893106							1		1	1	0	1
7893107							1		1	1	0	1
7893108							1		1	0	1	1
7893109							1		1	1	0	1
7893110							1		1	0	1	1
7893111							1		1	1	0	1
7893112							1		1	1	0	1
7893113							1		1	1	0	1
7893114							1		1	1	0	1
7893115							1		1	1	0	1
7893116							1		1	0	1	1
7893117							1		1	0	1	1
7893118							1		1	1	0	1
7893119							1		1	0	1	1
7893120							1		1	1	0	1
7893121							1		1	1	0	1
7893122							1		1	0	1	1
7893123							1		1	1	0	1
7893124							1		1	1	0	1
7893125							1		1	1	0	1
7893126							1		1	0	1	1
7893127							1		1	1	0	1
7893128							1		1	0	1	1
7893129							1		1	1	0	1
7893130							1		1	0	1	1
7893131							1		1	0	1	1
7893132							1		1	1	0	1
7893133							1		1	1	0	1
7893134							1		1	1	0	1
7893135							1		1	0	1	1
7893136							1		1	1	0	1
7893137							1		1	1	0	1
7893138							1		1	0	1	1
7893139							1		1	1	0	1
7893140							1		1	1	0	1
7893141							1		1	1	0	1
7893142							1		1	1	0	1
7893143							1		1	1	0	1
7893144							1		1	1	0	1
7893145							1		1	1	0	1
7893146							1		1	1	0	1
7893147							1		1	1	0	1
7893148							1		1	1	0	1
7893149							1		1	1	0	1
7893150							1		1	1	0	1
7893151							1		1	1	0	1
7893152							1		1	0	1	1
7893153							1		1	1	0	1
7893154							1		1	1	0	1
7893155							1		1	1	0	1
7893156							1		1	1	0	1
7893157							1		1	0	1	1
7893158							1		1	0	1	1
7893159							1		1	1	0	1
7893160							1		1	1	0	1
7893161							1		1	1	0	1
7893162							1		1	0	1	1
7893163							1		1	1	0	1
7893164							1		1	0	1	1
7893165							1		1	1	0	1
7893166							1		1	1	0	1
7893167							1		1	0	1	1
7893168							1		1	1	0	1
7893169							1		1	0	1	1
7893170							1		1	0	1	1
7893171							1		1	1	0	1
7893172							1		1	1	0	1
7893173							1		1	1	0	1
7893174							1		1	0	1	1
7893175							1		1	1	0	1
7893176							1		1	1	0	1
7893177							1		1	0	1	1
7893178							1		1	1	0	1
7893179							1		1	0	1	1
7893180							1		1	1	0	1
7893181							1		1	1	0	1
7893182							1		1	1	0	1
7893183							1		1	0	1	1
7893184							1		1	0	1	1
7893185							1		1	1	0	1
7893186							1		1	0	1	1
7893187							1		1	1	0	1
7893188							1		1	1	0	1
7893189							1		1	1	0	1
7893190							1		1	1	0	1
7893191							1		1	0	1	1
7893192							1		1	0	1	1
7893193							1		1	1	0	1
7893194							1		1	0	1	1
7893195							1		1	1	0	1
7893196							1		1	0	1	1
7893197							1		1	0	1	1
7893198							1		1	0	1	1
7893199							1		1	0	1	1
7893200							1		1	0	1	1
7893201							1		1	0	1	1
7893202							1		1	1	0	1
7893203							1		1	1	0	1
7893204							1		1	0	1	1
7893205							1		1	0	1	1
7893206							1		1	0	1	1
7893207							1		1	1	0	1
7893208							1		1	0	1	1
7893209							1		1	1	0	1
7893210							1		1	0	1	1
7893211							1		1	1	0	1
7893212							1		1	0	1	1
7893213							1		1	1	0	1
7893214							1		1	0	1	1
7893215							1		1	0	1	1
7893216							1		1	0	1	1
7893217							1		1	1	0	1
7893218							1		1	1	0	1
7893219							1		1	1	0	1
7893220							1		1	1	0	1
7893221							1		1	1	0	1
7893222							1		1	1	0	1
7893223							1		1	1	0	1
7893224							1		1	0	1	1
7893225							1		1	1	0	1
7893226							1		1	0	1	1
7893227							1		1	1	0	1
7893228							1		1	1	0	1
7893229							1		1	0	1	1
7893230							1		1	0	1	1
7893231							1		1	1	0	1
7893232							1		1	0	1	1
7893233							1		1	1	0	1
7893234							1		1	0	1	1
7893235							1		1	1	0	1
7893236							1		1	1	0	1
7893237							1		1	1	0	1
7893238							1		1	0	1	1
7893239							1		1	0	1	1
7893240							1		1	0	1	1
7893241							1		1	1	0	1
7893242							1		1	0	1	1
7893243							1		1	1	0	1
7893244							1		1	0	1	1
7893245							1		1	1	0	1
7893246							1		1	1	0	1
7893247							1		1	1	0	1
7893248							1		1	1	0	1
7893249							1		1	0	1	1
7893250							1		1	0	1	1
7893251							1		1	1	0	1
7893252							1		1	0	1	1
7893253							1		1	1	0	1
7893254							1		1	0	1	1
7893255							1		1	1	0	1
7893256							1		1	0	1	1
7893257							1		1	0	1	1
7893258							1		1	0	1	1
7893259							1		1	0	1	1
7893260							1		1	1	0	1
7893261							1		1	1	0	1
7893262							1		1	0	1	1
7893263							1		1	0	1	1
7893264							1		1	0	1	1
7893265							1		1	1	0	1
7893266							1		1	0	1	1
7893267							1		1	1	0	1
7893268							1		1	0	1	1
7893269							1		1	1	0	1
7893270							1		1	1	0	1
7893271							1		1	1	0	1
7893272							1		1	1	0	1
7893273							1		1	0	1	1
7893274							1		1	1	0	1
7893275							1		1	1	0	1
7893276							1		1	1	0	1
7893277							1		1	1	0	1
7893278							1		1	0	1	1
7893279							1		1	0	1	1
7893280							1		1	1	0	1
7893281							1		1	1	0	1
7893282							1		1	0	1	1
7893283							1		1	0	1	1
7893284							1		1	0	1	1
7893285							1		1	1	0	1
7893286							1		1	0	1	1
7893287							1		1	1	0	1
7893288							1		1	1	0	1
7893289							1		1	1	0	1
7893290							1		1	0	1	1
7893291							1		1	1	0	1
7893292							1		1	1	0	1
7893293							1		1	1	0	1
7893294							1		1	0	1	1
7893295							1		1	1	0	1
7893296							1		1	1	0	1
7893297							1		1	1	0	1
7893298							1		1	0	1	1
7893299							1		1	0	1	1
7893300							1		1	1	0	1
7893301							1		1	0	1	1
7893302							1		1	1	0	1
7893303							1		1	1	0	1
7893304							1		1	1	0	1
7893305							1		1	0	1	1
7893306							1		1	0	1	1
7893307							1		1	0	1	1
7893308							1		1	1	0	1
7893309							1		1	0	1	1
7893310							1		1	0	1	1
7893311							1		1	1	0	1
7893312							1		1	1	0	1
7893313							1		1	0	1	1
7893314							1		1	1	0	1
7893315							1		1	1	0	1
7893316							1		1	0	1	1
7893317							1		1	0	1	1
7893318							1		1	0	1	1
7893319							1		1	1	0	1
7893320							1		1	1	0	1
7893321							1		1	1	0	1
7893322							1		1	1	0	1
7893323							1		1	1	0	1
7893324							1		1	1	0	1
7893325							1		1	1	0	1
7893326							1		1	0	1	1
7893327							1		1	1	0	1
7893328							1		1	0	1	1
7893329							1		1	1	0	1
7893330							1		1	1	0	1
7893331							1		1	1	0	1
7893332							1		1	1	0	1
7893333							1		1	1	0	1
7893334							1		1	1	0	1
7893335							1		1	1	0	1
7893336							1		1	1	0	1
7893337							1		1	1	0	1
7893338							1		1	1	0	1
7893339							1		1	1	0	1
7893340							1		1	0	1	1
7893341							1		1	1	0	1
7893342							1		1	1	0	1
7893343							1		1	1	0	1
7893344							1		1	1	0	1
7893345							1		1	1	0	1
7893346							1		1	0	1	1
7893347							1		1	0	1	1
7893348							1		1	1	0	1
7893349							1		1	0	1	1
7893350							1		1	0	1	1
7893351							1		1	1	0	1
7893352							1		1	1	0	1
7893353							1		1	1	0	1
7893354							1		1	0	1	1
7893355							1		1	0	1	1
7893356							1		1	0	1	1
7893357							1		1	1	0	1
7893358							1		1	1	0	1
7893359							1		1	0	1	1
7893360							1		1	0	1	1
7893361							1		1	1	0	1
7893362							1		1	1	0	1
7893363							1		1	0	1	1
7893364							1		1	1	0	1
7893365							1		1	1	0	1
7893366							1		1	1	0	1
7893367							1		1	1	0	1
7893368							1		1	0	1	1
7893369							1		1	1	0	1
7893370							1		1	1	0	1
7893371							1		1	0	1	1
7893372							1		1	1	0	1
7893373							1		1	0	1	1
7893374							1		1	0	1	1
7893375							1		1	1	0	1
7893376							1		1	0	1	1
7893377							1		1	1	0	1
7893378							1		1	0	1	1
7893379							1		1	1	0	1
7893380							1		1	0	1	1
7893381							1		1	1	0	1
7893382							1		1	0	1	1
7893383							1		1	0	1	1
7893384							1		1	1	0	1
7893385							1		1	0	1	1
7893386							1		1	0	1	1
7893387							1		1	1	0	1
7893388							1		1	1	0	1
7893389							1		1	0	1	1
7893390							1		1	1	0	1
7893391							1		1	1	0	1
7893392							1		1	0	1	1
7893393							1		1	0	1	1
7893394							1		1	0	1	1
7893395							1		1	1	0	1
7893396							1		1	1	0	1
7893397							1		1	0	1	1
7893398							1		1	0	1	1
7893399							1		1	0	1	1
7893400							1		1	1	0	1
7893401							1		1	0	1	1
7893402							1		1	1	0	1
7893403							1		1	1	0	1
7893404							1		1	1	0	1
7893405							1		1	1	0	1
7893406							1		1	1	0	1
7893407							1		1	0	1	1
7893408							1		1	0	1	1
7893409							1		1	0	1	1
7893410							1		1	1	0	1
7893411							1		1	1	0	1
7893412							1		1	1	0	1
7893413							1		1	0	1	1
7893414							1		1	1	0	1
7893415							1		1	1	0	1
7893416							1		1	1	0	1
7893417							1		1	1	0	1
7893418							1		1	1	0	1
7893419							1		1	1	0	1
7893420							1		1	0	1	1
7893421							1		1	1	0	1
7893422							1		1	0	1	1
7893423							1		1	1	0	1
7893424							1		1	1	0	1
7893425							1		1	0	1	1
7893426							1		1	0	1	1
7893427							1		1	1	0	1
7893428							1		1	1	0	1
7893429							1		1	1	0	1
7893430							1		1	1	0	1
7893431							1		1	1	0	1
7893432							1		1	1	0	1
7893433							1		1	1	0	1
7893434							1		1	1	0	1
7893435							1		1	1	0	1
7893436							1		1	1	0	1
7893437							1		1	1	0	1
7893438							1		1	1	0	1
7893439							1		1	0	1	1
7893440							1		1	0	1	1
7893441							1		1	1	0	1
7893442							1		1	1	0	1
7893443							1		1	0	1	1
7893444							1		1	0	1	1
7893445							1		1	0	1	1
7893446							1		1	0	1	1
7893447							1		1	1	0	1
7893448							1		1	0	1	1
7893449							1		1	0	1	1
7893450							1		1	0	1	1
7893451							1		1	0	1	1
7893452							1		1	1	0	1
7893453							1		1	1	0	1
7893454							1		1	1	0	1
7893455							1		1	0	1	1
7893456							1		1	1	0	1
7893457							1		1	0	1	1
7893458							1		1	1	0	1
7893459							1		1	1	0	1
7893460							1		1	1	0	1
7893461							1		1	0	1	1
7893462							1		1	1	0	1
7893463							1		1	0	1	1
7893464							1		1	1	0	1
7893465							1		1	0	1	1
7893466							1		1	1	0	1
7893467							1		1	1	0	1
7893468							1		1	1	0	1
7893469							1		1	0	1	1
7893470							1		1	1	0	1
7893471							1		1	1	0	1
7893472							1		1	1	0	1
7893473							1		1	1	0	1
7893474							1		1	1	0	1
7893475							1		1	1	0	1
7893476							1		1	1	0	1
7893477							1		1	0	1	1
7893478							1		1	1	0	1
7893479							1		1	1	0	1
7893480							1		1	0	1	1
7893481							1		1	0	1	1
7893482							1		1	1	0	1
7893483							1		1	0	1	1
7893484							1		1	0	1	1
7893485							1		1	1	0	1
7893486							1		1	1	0	1
7893487							1		1	0	1	1
7893488							1		1	1	0	1
7893489							1		1	1	0	1
7893490							1		1	0	1	1
7893491							1		1	1	0	1
7893492							1		1	0	1	1
7893493							1		1	1	0	1
7893494							1		1	1	0	1
7893495							1		1	1	0	1
7893496							1		1	1	0	1
7893497							1		1	0	1	1
7893498							1		1	1	0	1
7893499							1		1	1	0	1
7893500							1		1	0	1	1
7893501							1		1	1	0	1
7893502							1		1	0	1	1
7893503							1		1	1	0	1
7893504							1		1	0	1	1
7893505							1		1	1	0	1
7893506							1		1	0	1	1
7893507							1		1	1	0	1
7893508							1		1	1	0	1
7893509							1		1	0	1	1
7893510							1		1	1	0	1
7893511							1		1	1	0	1
7893512							1		1	1	0	1
7893513							1		1	1	0	1
7893514							1		1	1	0	1
7893515							1		1	0	1	1
7893516							1		1	1	0	1
7893517							1		1	0	1	1
7893518							1		1	0	1	1
7893519							1		1	1	0	1
7893520							1		1	0	1	1
7893521							1		1	1	0	1
7893522							1		1	1	0	1
7893523							1		1	1	0	1
7893524							1		1	1	0	1
7893525							1		1	1	0	1
7893526							1		1	1	0	1
7893527							1		1	1	0	1
7893528							1		1	1	0	1
7893529							1		1	1	0	1
7893530							1		1	1	0	1
7893531							1		1	1	0	1
7893532							1		1	0	1	1
7893533							1		1	1	0	1
7893534							1		1	0	1	1
7893535							1		1	1	0	1
7893536							1		1	1	0	1
7893537							1		1	1	0	1
7893538							1		1	0	1	1
7893539							1		1	1	0	1
7893540							1		1	1	0	1
7893541							1		1	1	0	1
7893542							1		1	1	0	1
7893543							1		1	0	1	1
7893544							1		1	0	1	1
7893545							1		1	0	1	1
7893546							1		1	0	1	1
7893547							1		1	0	1	1
7893548							1		1	1	0	1
7893549							1		1	0	1	1
7893550							1		1	0	1	1
7893551							1		1	1	0	1
7893552							1		1	0	1	1
7893553							1		1	0	1	1
7893554							1		1	0	1	1
7893555							1		1	1	0	1
7893556							1		1	1	0	1
7893557							1		1	1	0	1
7893558							1		1	1	0	1
7893559							1		1	0	1	1
7893560							1		1	1	0	1
7893561							1		1	0	1	1
7893562							1		1	1	0	1
7893563							1		1	0	1	1
7893564							1		1	0	1	1
7893565							1		1	1	0	1
7893566							1		1	0	1	1
7893567							1		1	1	0	1
7893568							1		1	1	0	1
7893569							1		1	0	1	1
7893570							1		1	0	1	1
7893571							1		1	0	1	1
7893572							1		1	0	1	1
7893573							1		1	0	1	1
7893574							1		1	1	0	1
7893575							1		1	1	0	1
7893576							1		1	1	0	1
7893577							1		1	1	0	1
7893578							1		1	0	1	1
7893579							1		1	0	1	1
7893580							1		1	0	1	1
7893581							1		1	0	1	1
7893582							1		1	1	0	1
7893583							1		1	1	0	1
7893584							1		1	1	0	1
7893585							1		1	1	0	1
7893586							1		1	0	1	1
7893587							1		1	1	0	1
7893588							1		1	0	1	1
7893589							1		1	1	0	1
7893590							1		1	1	0	1
7893591							1		1	0	1	1
7893592							1		1	0	1	1
7893593							1		1	0	1	1
7893594							1		1	0	1	1
7893595							1		1	1	0	1
7893596							1		1	1	0	1
7893597							1		1	0	1	1
7893598							1		1	1	0	1
7893599							1		1	0	1	1
7893600							1		1	1	0	1
7893601							1		1	1	0	1
7893602							1		1	1	0	1
7893603							1		1	0	1	1
7893604							1		1	0	1	1
7893605							1		1	1	0	1
7893606							1		1	1	0	1
7893607							1		1	1	0	1
7893608							1		1	0	1	1
7893609							1		1	1	0	1
7893610							1		1	0	1	1
7893611							1		1	1	0	1
7893612							1		1	1	0	1
7893613							1		1	0	1	1
7893614							1		1	1	0	1
7893615							1		1	0	1	1
7893616							1		1	1	0	1
7893617							1		1	1	0	1
7893618							1		1	0	1	1
7893619							1		1	1	0	1
7893620							1		1	1	0	1
7893621							1		1	1	0	1
7893622							1		1	1	0	1
7893623							1		1	0	1	1
7893624							1		1	0	1	1
7893625							1		1	0	1	1
7893626							1		1	0	1	1
7893627							1		1	1	0	1
7893628							1		1	1	0	1
7893629							1		1	0	1	1
7893630							1		1	0	1	1
7893631							1		1	1	0	1
7893632							1		1	1	0	1
7893633							1		1	0	1	1
7893634							1		1	1	0	1
7893635							1		1	1	0	1
7893636							1		1	1	0	1
7893637							1		1	1	0	1
7893638							1		1	0	1	1
7893639							1		1	1	0	1
7893640							1		1	0	1	1
7893641							1		1	1	0	1
7893642							1		1	1	0	1
7893643							1		1	0	1	1
7893644							1		1	1	0	1
7893645							1		1	1	0	1
7893646							1		1	1	0	1
7893647							1		1	1	0	1
7893648							1		1	0	1	1
7893649							1		1	0	1	1
7893650							1		1	0	1	1
7893651							1		1	1	0	1
7893652							1		1	0	1	1
7893653							1		1	1	0	1
7893654							1		1	1	0	1
7893655							1		1	1	0	1
7893656							1		1	0	1	1
7893657							1		1	1	0	1
7893658							1		1	1	0	1
7893659							1		1	1	0	1
7893660							1		1	0	1	1
7893661							1		1	1	0	1
7893662							1		1	0	1	1
7893663							1		1	1	0	1
7893664							1		1	0	1	1
7893665							1		1	1	0	1
7893666							1		1	0	1	1
7893667							1		1	1	0	1
7893668							1		1	1	0	1
7893669							1		1	1	0	1
7893670							1		1	1	0	1
7893671							1		1	1	0	1
7893672							1		1	0	1	1
7893673							1		1	1	0	1
7893674							1		1	0	1	1
7893675							1		1	1	0	1
7893676							1		1	0	1	1
7893677							1		1	1	0	1
7893678							1		1	1	0	1
7893679							1		1	1	0	1
7893681							1		1	0	1	1
7893682							1		1	0	1	1
7893683							1		1	1	0	1
7893684							1		1	0	1	1
7893685							1		1	0	1	1
7893686							1		1	1	0	1
7893687							1		1	0	1	1
7893688							1		1	1	0	1
7893689							1		1	1	0	1
7893690							1		1	1	0	1
7893691							1		1	1	0	1
7893692							1		1	1	0	1
7893693							1		1	1	0	1
7893694							1		1	0	1	1
7893695							1		1	0	1	1
7893696							1		1	1	0	1
7893697							1		1	0	1	1
7893698							1		1	1	0	1
7893699							1		1	1	0	1
7893700							1		1	1	0	1
7893701							1		1	0	1	1
7893702							1		1	1	0	1
7893703							1		1	1	0	1
7893704							1		1	1	0	1
7893705							1		1	1	0	1
7893706							1		1	0	1	1
7893707							1		1	1	0	1
7893708							1		1	1	0	1
7893709							1		1	1	0	1
7893710							1		1	0	1	1
7893711							1		1	0	1	1
7893712							1		1	1	0	1
